,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
FGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIGN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FITM2,42,20,17,2,14,0,0,14,0,4,0,0,0,0,0,1,0,0,0,0,0,0,32,118,144,18,35,1,0,0,0,0,0,67,0,1,125,17,20,21,23,17,28,11,10,0,14,12,3,2,114,33,60,21,55,10,64,40,39,7,1,2,0,31
FLNA,966,585,612,203,145,21,22,581,0,63,0,0,0,0,12,12,0,0,100,0,0,594,1485,5491,9181,913,1719,30,1,0,0,1,0,4379,43,50,2089,679,682,1111,416,592,844,320,702,9,1101,703,109,14,2223,1036,2913,1434,4511,771,5171,2325,1598,260,11,127,68,1508
FLT4,4,7,3,1,0,0,0,5,0,2,0,0,0,0,1,1,0,0,3,0,0,3,35,58,116,3,11,0,0,0,0,0,0,7,0,0,33,9,4,4,6,3,3,8,21,0,2,5,0,0,41,27,20,1,7,5,9,6,195,2,0,0,1,23
FNDC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FNDC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FNIP2,13,9,10,1,7,1,15,175,0,21,0,0,0,0,4,5,0,0,19,0,0,4,208,920,1023,220,362,3,0,0,0,0,0,166,5,2,124,22,31,65,25,32,38,6,21,0,38,15,6,0,138,41,51,20,116,14,169,102,45,4,0,9,1,46
FOLR2,21,68,110,14,3,2,0,33,0,0,0,0,0,0,4,1,0,0,18,0,0,2,176,749,753,181,127,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,2,6,0,0,0,0,1,0
FOXJ1,9,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,27,4,2,2,5,3,4,2,1,0,3,0,0,0,62,6,5,0,1,0,2,0,6,0,0,1,0,0
FRMD4B,27,14,8,1,2,0,4,180,0,59,0,0,0,0,5,1,0,0,26,0,0,484,233,1008,1386,182,185,2,1,0,0,0,0,108,0,4,144,58,60,98,18,43,108,38,65,0,59,68,13,2,53,54,69,39,192,30,263,50,150,7,0,8,3,26
FSD2,12,12,6,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,9,34,58,8,10,1,0,0,0,0,0,9,0,0,17,4,2,5,6,3,2,3,0,0,6,5,2,0,15,4,12,1,11,4,12,6,3,1,0,2,0,4
FTSJ1,459,174,152,41,124,13,5,163,0,48,0,0,0,0,5,1,0,0,19,0,0,20,251,804,1006,176,294,3,0,0,0,0,0,826,13,17,770,180,146,245,180,180,192,81,159,2,201,151,51,6,731,263,588,275,780,143,911,503,377,98,2,44,20,269
FXYD2,9,0,1,1,0,0,1,5,0,7,0,0,0,0,0,1,0,0,4,0,0,3,43,121,168,18,17,1,0,0,0,0,0,3,7,0,150,15,8,22,22,12,13,25,22,0,7,14,1,0,215,176,73,1,27,19,5,22,25,18,4,1,49,15
FZR1,268,149,112,24,26,6,4,53,0,41,0,0,0,0,4,6,0,0,15,0,0,24,213,529,842,122,167,3,0,0,0,0,0,265,10,5,270,58,61,84,52,72,72,33,48,1,60,53,17,2,219,94,219,85,280,51,226,130,124,21,1,20,4,100
G0S2,27,11,6,1,5,0,1,26,0,8,0,0,0,0,2,13,0,1,40,0,0,6,1157,1181,1941,260,399,28,1,0,0,0,0,24,0,0,34,6,6,11,5,5,17,8,14,0,14,3,1,0,32,11,20,11,35,4,20,29,8,3,0,0,0,4
GADD45G,11,2,2,1,0,0,0,18,0,0,0,0,0,0,1,1,0,0,14,0,0,150,56,186,282,34,20,2,0,0,0,0,0,8,1,0,34,19,12,37,16,29,40,17,16,1,11,20,7,0,33,27,18,5,14,7,11,22,32,1,0,0,0,11
GAL3ST4,8,9,8,1,0,0,1,7,0,5,0,0,0,0,0,0,0,0,2,0,0,0,8,30,58,3,6,0,0,0,0,0,0,8,0,0,187,31,24,19,45,23,12,1,10,0,3,8,0,0,123,12,10,1,10,3,14,6,6,3,0,0,0,6
GAPT,1902,665,613,190,6,3,3,263,0,228,0,0,0,0,2,4,0,0,46,0,0,11,490,1379,2712,242,520,7,0,0,0,1,0,12,1,0,20,0,1,1,5,5,3,1,5,0,4,1,2,0,13,4,10,6,11,4,20,12,4,0,0,0,1,3
GAS2L1,10,4,1,1,4,0,1,66,0,2,0,0,0,0,4,4,0,0,14,0,0,564,167,788,809,144,118,3,0,0,0,0,0,17,0,0,14,8,8,5,4,1,5,5,7,0,6,2,1,1,8,2,7,5,11,3,15,11,11,0,0,1,0,5
GATAD2B,817,353,306,72,58,7,8,213,0,82,0,0,0,0,6,3,0,0,30,0,0,81,360,1201,1842,223,330,11,0,0,0,0,0,848,20,11,1185,205,238,263,220,249,246,89,180,3,245,173,30,4,1067,330,756,270,857,178,972,533,382,75,4,36,26,309
GCKR,14,7,4,2,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,17,5,44,61,3,15,0,0,0,0,0,0,5,0,0,10,1,2,0,1,1,1,3,1,0,3,2,0,0,5,1,4,5,4,2,3,4,6,0,0,1,0,2
GDF15,20,16,9,2,0,0,0,10,0,3,0,0,0,0,1,0,0,0,1,0,0,1,22,80,90,13,35,0,0,0,0,0,0,31,0,0,22,4,6,2,2,7,5,1,7,0,2,0,2,0,17,8,13,7,26,9,30,15,11,2,0,0,0,13
GDF9,3,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,0,0,0,0,0,0,5,0,0,1,0,4,3,0,4,2,2,3,0,1,2,1,0,4,3,3,2,5,0,1,9,1,2,0,0,1,2
GID4,190,82,73,14,17,4,3,70,0,20,0,0,0,0,0,0,0,0,14,0,0,19,131,422,581,88,143,2,0,0,0,0,0,162,2,3,292,47,46,53,49,47,54,26,46,1,57,26,10,1,223,58,173,69,188,34,194,107,87,18,0,14,5,64
GJB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLI1,4,4,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,7,17,1,3,0,0,0,0,0,0,10,0,3,4,2,1,0,2,1,0,0,0,0,4,3,0,1,3,1,9,3,8,3,3,15,1,1,0,1,0,4
GLUL,475,135,162,75,20,7,7,368,0,105,0,0,0,0,10,18,0,0,82,0,0,600,1354,4054,6253,776,1325,27,0,0,0,1,0,1041,14,24,526,137,104,332,100,143,219,47,112,3,325,73,13,4,159,138,474,312,1327,214,1582,624,225,46,1,55,1,363
GNG7,2391,966,873,185,210,20,11,129,0,171,0,0,0,0,1,0,0,0,8,0,0,15,91,280,486,37,47,3,1,0,0,0,0,33,0,2,230,29,23,30,34,38,26,10,13,1,14,7,1,0,156,33,28,12,26,11,37,16,36,2,0,2,1,15
GNMT,9,6,2,3,0,0,0,8,0,4,0,0,0,0,0,0,0,0,2,0,0,1,16,67,99,10,18,1,0,0,0,0,0,11,0,0,21,2,1,4,5,3,2,2,0,0,3,1,0,0,14,6,13,3,9,3,6,8,6,2,0,0,0,3
GOLPH3L,205,98,65,20,54,8,4,53,0,25,0,0,0,0,0,0,0,0,3,0,0,15,39,142,255,24,31,2,0,0,0,0,0,189,2,2,315,66,53,73,56,73,77,25,40,0,70,52,18,2,218,69,164,66,189,37,228,117,102,31,3,10,15,78
GPR157,99,37,28,11,5,1,4,47,0,6,0,0,0,0,0,2,0,0,5,0,0,2,81,232,321,26,59,1,0,0,0,0,0,53,1,2,145,21,20,28,29,23,28,6,12,0,18,20,4,1,88,31,44,14,64,14,53,32,38,10,0,2,1,23
GPR61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPR83,37,27,17,5,5,0,0,6,0,2,0,0,0,0,0,1,0,0,4,0,0,1,33,84,137,8,29,0,0,0,0,0,0,38,1,2,58,5,8,12,8,18,10,3,7,0,9,6,4,0,37,22,29,23,33,8,44,23,22,1,0,0,0,14
GPX4,2281,1117,972,270,180,20,25,644,0,215,0,0,0,0,13,14,0,2,105,0,0,951,1485,6114,9725,993,1768,20,1,0,0,2,0,2294,43,49,4787,1000,659,1172,867,831,889,339,624,7,657,592,93,13,3791,1195,2141,766,2161,453,2574,1397,1338,210,8,103,55,1030
GRAP,259,150,110,55,7,0,1,16,0,1,0,0,0,0,1,0,0,0,2,0,0,1,11,37,43,6,10,0,0,0,0,0,0,51,2,0,496,100,43,102,116,92,79,24,29,0,21,52,8,0,328,80,81,28,51,15,61,46,39,13,1,3,6,26
GRPEL2,43,26,19,5,18,1,0,26,0,5,0,0,0,0,0,1,0,0,4,0,0,35,37,164,189,44,72,1,0,0,0,0,0,121,1,3,315,77,51,76,44,47,48,16,29,1,37,79,29,3,191,67,100,45,118,21,127,61,47,17,3,13,6,29
GSPT1,402,254,255,63,144,20,9,232,0,47,0,0,0,0,3,1,0,0,28,0,0,30,257,1240,1597,300,481,4,1,0,0,0,0,534,15,13,1227,289,243,364,243,306,312,129,202,1,196,224,63,5,992,429,711,228,706,171,716,360,438,94,4,31,31,287
GSPT2,192,80,77,16,42,3,0,49,0,26,0,0,0,0,0,0,0,0,1,0,0,8,12,131,132,23,53,0,0,0,0,0,0,195,5,1,194,43,33,43,44,36,27,14,23,0,30,46,11,1,152,49,149,62,117,33,182,145,84,25,0,9,10,67
GSS,159,92,96,35,42,3,7,194,0,42,0,0,0,0,4,5,0,0,35,0,0,51,291,966,1325,193,327,3,0,0,0,1,0,568,4,20,679,137,116,153,137,136,137,67,125,2,161,109,48,7,550,159,469,184,550,119,714,372,214,90,7,55,12,197
GSTP1,2520,1030,487,251,213,20,29,700,0,268,0,0,0,0,16,19,0,1,107,0,0,206,1701,6847,11384,1068,1972,28,1,0,0,2,0,4639,65,52,2874,663,431,894,524,557,658,269,552,8,954,401,93,12,2765,992,2840,1327,4032,749,5081,2609,1052,263,10,136,65,1406
GTF3C4,150,133,67,10,13,4,1,31,0,19,0,0,0,0,3,2,0,0,11,0,0,3,153,372,536,72,81,1,0,0,0,0,0,126,3,1,140,30,38,33,31,27,33,15,26,0,30,25,13,0,93,37,81,43,111,22,130,66,68,24,1,12,2,38
GTPBP1,281,159,121,21,53,6,4,114,0,42,0,0,0,0,4,4,0,0,23,0,0,41,300,926,1225,193,292,6,0,0,0,1,0,335,6,7,285,71,83,93,57,72,76,29,71,0,101,85,25,0,237,109,301,122,347,88,375,203,151,42,3,28,11,122
GUK1,1854,983,816,219,235,21,21,598,0,248,0,0,0,0,10,14,0,1,93,0,0,243,1382,5076,7957,902,1619,22,2,0,0,2,0,4009,60,50,3523,919,620,1184,715,767,917,371,727,9,990,690,111,16,3478,1251,3238,1313,4056,749,4643,2269,1763,261,11,123,65,1500
GZMA,74,36,30,4,7,3,0,20,0,14,0,0,0,0,0,0,0,0,7,0,0,97,47,119,149,13,38,2,0,0,0,0,0,5538,60,57,173,64,96,246,40,54,237,374,887,10,1267,103,54,15,433,567,3946,1671,5226,956,6345,2942,2208,294,7,139,77,1902
GZMH,92,33,28,5,15,3,0,17,0,35,0,0,0,0,0,0,0,1,7,0,0,86,58,107,132,17,27,0,1,0,0,0,0,5031,24,51,123,19,15,24,31,23,30,25,291,7,1238,16,11,12,278,66,2332,1739,5575,947,6472,2342,204,265,4,130,6,1287
GZMK,22,19,7,4,14,2,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,38,14,39,46,8,11,0,0,0,0,0,0,152,71,7,131,49,102,94,34,63,123,374,776,7,197,71,35,11,311,776,3316,257,501,289,163,423,2187,191,9,14,95,899
HAGH,468,199,195,72,83,7,10,208,0,88,0,0,0,0,4,3,0,0,35,0,0,51,455,1414,2065,336,789,6,0,0,0,0,0,838,13,20,1147,277,236,393,258,281,270,120,189,1,226,197,47,7,923,372,720,248,753,153,929,482,410,72,3,43,19,367
HAMP,34,19,13,4,2,0,1,27,0,6,0,0,0,0,0,2,0,0,4,0,0,1,59,143,199,25,29,0,0,0,0,0,0,27,1,1,27,10,11,12,8,8,6,1,10,0,7,5,0,0,29,10,22,5,23,8,33,12,7,2,0,2,2,10
HBA2,21,8,5,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,15,4,16,46,5,5,0,0,0,0,0,0,71,0,0,15,3,2,2,3,3,4,0,1,0,6,3,1,0,11,2,8,17,53,12,122,29,6,0,0,1,0,8
HCAR2,2,1,1,0,0,1,1,15,0,0,0,0,0,0,2,5,0,0,17,0,0,0,344,284,462,33,32,3,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,2,2,1,0,0,0,3
HCAR3,2,0,0,2,0,0,0,19,0,0,0,0,0,0,1,5,0,0,29,0,0,0,359,366,517,56,168,8,0,0,0,0,0,2,0,0,3,0,2,0,1,0,0,0,0,0,1,0,0,0,3,0,1,2,4,1,4,1,0,1,0,0,1,0
HDLBP,448,218,154,50,221,22,16,347,0,124,0,0,0,0,8,9,0,0,54,0,0,52,594,2391,3561,472,813,10,2,0,0,0,0,745,12,15,795,194,185,244,146,189,199,76,150,0,152,160,56,8,689,233,567,214,619,123,668,421,325,107,4,42,29,261
HEATR9,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,46,0,0,0,0,2,0,0,0,0,0,3,0,11,0,0,0,5,6,37,15,48,12,69,17,6,2,0,0,0,18
HEBP1,287,117,62,15,11,1,11,348,0,76,0,0,0,0,7,7,0,0,66,0,0,41,809,2623,4134,486,713,15,2,0,0,0,0,280,8,18,844,142,99,152,172,138,116,36,55,1,73,68,23,3,603,135,219,52,212,50,226,201,125,46,2,30,7,83
HES4,7,3,4,6,0,0,1,17,0,10,0,0,0,0,4,4,0,0,1,0,0,5,100,770,276,443,1147,5,0,0,0,0,0,131,1,5,36,3,2,5,10,14,7,2,2,0,6,2,2,0,5,4,14,8,38,7,65,93,5,3,0,9,0,8
HGD,10,6,2,3,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,290,10,23,48,8,9,1,0,0,0,0,0,4,0,0,12,3,3,6,2,1,3,0,2,0,1,2,1,0,15,5,4,6,15,5,12,6,4,1,0,0,0,3
HILPDA,103,38,33,8,9,2,0,24,0,10,0,0,0,0,2,0,0,0,2,0,0,1,21,78,108,12,33,0,0,0,0,0,0,79,2,6,64,16,11,14,17,16,14,4,3,0,10,12,6,2,50,17,22,12,61,10,80,50,12,13,0,11,1,22
HIVEP3,92,81,54,19,6,0,5,130,0,66,0,0,0,0,4,4,0,0,37,0,0,13,278,1058,1115,241,370,6,0,0,0,0,0,738,10,17,311,94,96,159,60,112,121,55,119,0,192,85,25,4,242,113,430,278,789,135,863,393,159,59,2,39,2,279
HK1,429,261,251,53,25,13,12,326,0,21,0,0,0,0,5,10,0,0,54,0,0,455,643,2282,3553,474,937,14,1,0,0,0,0,599,6,12,1067,271,225,412,209,234,310,96,165,2,216,242,57,7,884,308,592,250,758,158,784,421,450,91,3,32,22,309
HK2,54,29,20,6,4,4,2,95,0,5,0,0,0,0,2,1,0,0,28,0,0,1,347,870,1802,145,162,7,1,0,0,0,0,6,0,0,65,10,6,11,4,11,21,5,3,0,2,8,2,0,44,11,5,4,0,1,4,7,12,8,0,0,2,4
HLA.DOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMGCS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPA3,3164,1347,925,258,232,25,25,607,0,257,0,0,0,0,10,14,0,1,93,0,0,229,1282,4516,6803,831,1424,16,1,0,0,2,0,3387,51,48,4327,876,707,1114,806,851,868,330,647,8,891,710,116,15,3401,1143,2683,1118,3364,639,3859,1994,1531,251,11,127,62,1284
HNRNPD,1457,654,480,124,170,21,18,472,0,186,0,0,0,0,5,8,0,0,68,0,0,84,811,3084,4852,548,900,14,0,0,0,1,0,1566,22,38,1905,415,354,511,305,385,399,129,291,3,406,349,104,13,1639,505,1236,525,1453,309,1680,1009,644,205,11,97,42,531
HNRNPF,2237,999,800,183,171,23,19,548,0,173,0,0,0,0,10,14,0,0,85,0,0,266,1059,3734,5467,677,1217,21,2,0,0,0,0,2802,36,46,3379,770,557,970,700,711,711,280,577,8,769,594,115,14,2633,923,2028,942,2775,521,3443,1729,1158,239,10,122,60,1054
HNRNPL,2289,1060,693,184,161,20,16,455,0,220,0,0,0,0,14,16,0,2,101,0,0,319,1375,4260,6693,713,1059,27,0,0,0,1,0,2441,45,38,3020,558,501,745,564,621,606,252,488,5,650,461,92,10,2503,848,1951,864,2466,489,2659,1381,1139,188,6,99,48,920
HNRNPM,2119,943,721,168,171,20,19,509,0,220,0,0,0,0,7,12,0,0,82,0,0,101,976,3459,5029,687,1136,19,0,0,0,2,0,2416,39,43,3415,711,540,855,692,648,682,261,499,5,661,510,102,12,2861,919,2035,842,2523,494,2760,1435,1156,232,8,104,55,928
HPCAL4,3,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,25,18,4,7,0,0,0,0,0,0,9,0,0,196,66,42,38,48,48,40,13,13,1,11,17,3,0,151,35,12,6,8,3,6,3,17,0,0,0,2,10
HRK,180,75,154,9,15,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,1,3,21,25,2,6,1,0,0,0,0,0,4,0,0,10,1,2,1,1,1,2,1,1,0,1,1,0,0,5,2,4,2,2,1,8,4,1,0,0,0,0,4
HSD11B1L,39,20,15,2,3,0,0,19,0,8,0,0,0,0,0,0,0,0,6,0,0,7,52,140,194,24,49,1,0,0,0,0,0,52,1,1,153,36,20,31,32,31,29,12,16,0,14,15,1,1,103,23,46,10,58,9,74,35,33,4,1,1,1,12
HSD17B14,13,11,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,0,1,0,0,0,0,0,0,1,0,0,69,2,2,3,8,6,6,2,2,0,1,1,0,0,41,13,14,5,3,3,9,5,10,0,0,0,0,5
HSP90AB1,4156,1834,1367,319,240,28,26,646,0,285,0,0,0,0,7,14,0,0,95,0,0,130,1063,4686,6233,931,1577,18,1,0,0,1,0,3208,66,46,6228,1207,867,1447,1153,1061,1128,432,832,8,1014,789,110,13,5196,1598,3179,1258,3750,696,3991,1983,2028,262,11,119,71,1558
HSP90B1,2515,1234,922,240,279,29,27,620,0,287,0,0,0,0,12,11,0,1,70,0,0,121,1061,4104,5923,780,1225,13,2,0,0,1,0,3483,54,44,3799,837,627,1132,737,719,890,353,651,9,888,543,105,11,3164,1160,2688,1117,3547,666,3964,1994,1659,240,11,112,55,1364
HSPA1A,54,51,75,25,17,5,9,169,0,21,0,0,0,0,3,14,0,0,39,0,0,29,641,1780,2449,404,684,10,0,0,0,1,0,388,2,7,238,93,73,149,60,87,118,48,98,0,156,168,45,6,125,98,279,159,525,96,523,267,121,59,5,21,12,192
HSPA1B,276,179,126,30,38,3,5,113,0,38,0,0,0,0,5,0,0,0,20,0,0,34,296,807,1291,159,191,2,0,0,0,0,0,233,9,5,302,61,45,83,66,103,96,38,59,2,85,51,25,0,242,109,204,72,280,57,249,168,121,28,3,11,6,108
HSPA5,1526,764,550,161,271,28,23,509,0,242,0,0,0,0,7,13,0,0,58,0,0,89,891,3109,4588,653,897,14,0,0,0,1,0,2825,38,37,2649,623,495,933,594,604,764,310,572,9,803,487,97,9,2212,947,2420,1004,2915,605,3285,1763,1572,213,9,107,41,1179
HSPA9,1126,586,480,133,135,19,16,410,0,160,0,0,0,0,6,5,0,0,58,0,0,61,606,2068,2717,432,658,9,1,0,0,1,0,1302,24,24,1878,391,326,509,398,422,484,199,350,3,448,309,78,10,1616,585,1225,537,1532,332,1673,883,843,150,6,80,33,606
HSPB1,1041,481,362,193,13,3,17,391,0,127,0,0,0,0,5,7,0,1,24,0,0,368,305,1578,1586,591,941,4,0,0,0,0,0,1146,31,29,3818,724,494,835,712,650,586,216,389,8,522,403,64,6,3260,869,1383,575,1657,316,1695,760,626,130,7,71,33,695
HSPE1,1281,700,603,149,169,24,18,458,0,194,0,0,0,0,6,6,0,0,43,0,0,56,450,2314,2390,584,853,8,1,0,0,1,0,1535,26,37,2629,624,432,787,565,543,610,234,429,5,504,395,102,11,2530,773,1660,651,1766,379,1994,1077,928,202,7,85,50,721
HSPH1,594,299,296,58,48,12,11,159,0,63,0,0,0,0,1,0,0,0,9,0,0,24,107,689,662,212,477,1,2,0,0,0,0,518,7,21,967,191,166,223,187,211,202,72,134,0,189,174,49,8,928,312,513,211,599,134,700,354,290,84,4,50,19,279
ICAM1,72,70,41,6,22,1,14,255,0,108,0,0,0,0,6,13,0,1,61,0,0,5,974,1980,2467,377,500,23,0,0,0,1,0,188,15,2,46,24,15,31,9,21,28,18,26,1,30,19,5,1,48,33,129,36,107,48,169,188,105,9,0,10,1,64
IFI27,367,173,91,23,68,11,11,282,0,111,0,0,0,0,14,14,0,1,30,0,0,636,1114,3517,4776,688,1097,17,3,0,0,1,0,369,7,3,420,106,108,159,100,132,174,77,130,5,175,131,37,8,327,152,422,181,614,107,490,255,186,41,2,26,10,141
IFNG,18,8,13,1,11,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,16,3,6,15,1,0,0,0,0,0,0,0,722,4,8,37,15,24,21,7,24,12,37,87,3,233,38,20,6,46,48,686,315,905,265,1102,427,44,89,1,43,8,220
IFT81,134,69,25,10,5,0,2,39,0,11,0,0,0,0,2,0,0,0,5,0,0,39,68,237,356,43,68,1,0,0,0,0,0,31,0,1,69,20,23,29,16,15,21,9,11,0,17,11,3,0,91,20,39,20,45,15,46,32,29,8,0,6,2,25
IGF2BP2,27,12,9,4,3,0,6,141,0,13,0,0,0,0,1,1,0,0,8,0,0,183,153,611,711,79,135,1,0,0,0,0,0,66,0,2,36,8,6,5,5,8,3,3,4,0,7,6,4,0,23,6,10,10,13,4,32,28,5,2,0,6,1,6
IGFBP2,6,6,3,0,0,1,0,6,0,4,0,0,0,0,0,2,0,0,0,0,0,13,39,111,249,11,14,1,0,0,0,0,0,36,1,0,15,3,5,3,5,2,4,0,4,0,4,4,2,0,17,2,8,3,15,3,27,28,8,2,0,3,0,2
IL17C,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,1,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,1,8,1,5,2,19,11,2,0,0,0,0,2
IL17RE,9,8,3,2,1,0,0,14,0,5,0,0,0,0,1,2,0,0,1,0,0,5,19,93,109,22,26,0,0,0,0,0,0,23,0,2,15,10,12,51,2,6,45,16,22,0,4,14,0,0,31,24,12,3,15,8,19,15,199,0,0,4,0,17
IL18BP,99,98,121,27,2,1,6,149,0,47,0,0,0,0,5,1,0,0,8,0,0,10,78,403,338,195,286,0,0,0,0,1,0,352,1,1,380,82,88,120,80,65,99,31,80,1,145,62,3,3,270,92,310,168,444,83,507,175,104,14,0,8,4,171
IL23A,73,47,36,3,7,4,0,7,0,2,0,0,0,0,0,0,0,0,5,0,0,3,22,45,78,11,8,0,0,0,0,0,0,20,1,0,272,87,60,98,72,93,108,33,46,0,17,40,12,0,263,96,58,3,14,12,22,21,89,8,0,1,13,36
IL4I1,5,1,7,0,1,0,1,60,0,2,0,0,0,0,3,7,0,0,8,0,0,4,173,563,316,213,215,2,0,0,0,1,0,17,0,1,14,13,13,52,3,5,106,27,34,0,5,5,0,1,11,40,26,5,5,14,7,15,334,2,0,0,0,44
IMPG2,13,9,5,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,28,59,3,6,0,0,0,0,0,0,23,0,0,18,4,3,2,3,9,8,2,1,0,3,2,0,0,18,6,12,5,20,3,18,10,10,1,0,0,1,5
ING4,865,350,308,67,50,4,6,194,0,48,0,0,0,0,8,2,0,0,25,0,0,197,292,1061,1410,246,560,3,0,0,0,1,0,825,20,9,1185,207,167,256,227,216,222,80,162,2,197,180,36,5,1021,282,647,271,773,153,903,527,348,79,4,27,24,307
