,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
SDC4,81,43,38,11,73,14,1,39,0,10,0,0,0,0,3,5,0,0,1,0,0,164,329,878,1529,73,98,5,0,1,0,0,0,111,0,7,109,15,19,26,29,43,22,11,10,0,11,35,31,1,46,25,43,15,70,18,59,31,9,60,6,11,2,25
SDR42E1,46,23,24,11,38,10,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,38,101,181,8,16,0,0,0,0,0,0,48,1,2,113,16,27,13,27,21,10,2,5,0,4,15,6,1,41,9,21,4,17,8,32,18,7,23,1,2,4,3
SDS,23,11,5,3,4,3,0,30,0,4,0,0,0,0,1,1,0,0,0,0,0,1,44,142,224,26,32,0,0,0,0,0,0,22,0,0,54,8,7,12,10,19,2,1,1,0,2,9,2,0,12,5,6,5,14,7,17,6,4,3,1,1,0,2
SEC14L1,755,266,299,83,904,121,4,197,0,28,0,0,0,0,7,13,0,0,3,0,0,705,990,4071,6405,630,1091,20,0,0,0,1,0,882,14,25,980,222,218,325,194,246,233,39,69,1,84,324,138,6,362,173,311,116,362,101,463,361,71,338,28,48,22,92
SEC31A,900,317,329,109,766,89,4,183,0,37,0,0,0,0,6,10,0,0,2,0,0,36,788,3704,6087,475,719,13,0,0,0,0,0,1047,8,28,1251,325,294,405,265,314,246,53,97,1,133,347,128,3,510,208,458,185,545,136,624,370,115,426,32,48,30,129
SELENOK,1446,477,447,171,929,120,4,228,0,34,0,0,0,0,4,19,0,0,0,0,0,171,1160,3952,6236,631,1041,23,0,0,0,0,0,1880,12,46,2377,576,424,818,596,683,557,117,168,3,228,626,207,7,893,454,832,295,977,234,1118,629,254,730,56,79,36,253
SERPIND1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,13,3,0,0,0,0,0,0,0,3,0,0,1,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SERPING1,12,5,1,0,3,0,1,89,0,15,0,0,0,0,4,15,0,0,1,0,0,23,821,1872,1605,418,478,8,0,0,0,0,0,21,0,0,8,1,4,3,2,3,2,0,0,0,1,3,2,0,7,6,5,2,8,3,11,2,1,0,0,0,0,1
SETMAR,73,20,25,7,13,5,0,17,0,2,0,0,0,0,1,0,0,0,0,0,0,9,44,220,365,31,44,0,0,0,0,0,0,83,0,6,185,31,16,28,47,40,27,2,11,0,10,21,22,0,56,18,46,13,41,14,62,26,6,74,7,10,4,10
SEZ6L,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,68,39,17,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF3A2,1320,443,472,124,531,99,2,162,0,28,0,0,0,0,1,7,0,0,1,0,0,449,633,3011,4399,410,599,9,0,0,0,0,0,1246,7,45,1957,436,355,644,343,371,322,67,169,1,178,575,236,6,697,315,717,267,836,156,739,400,151,778,46,82,59,188
SFRP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGIP1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
SH3D21,24,6,4,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,34,37,10,11,0,0,0,0,0,0,10,3,0,17,7,4,6,2,7,4,0,3,0,3,4,3,0,7,6,1,3,4,2,6,2,2,8,0,2,1,2
SH3RF3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,66,177,6,14,2,0,0,0,0,0,1,0,0,35,3,1,1,4,9,0,0,1,0,1,2,1,0,11,3,0,0,1,0,0,1,0,0,0,0,0,0
SH3TC1,480,118,87,58,42,9,4,131,0,20,0,0,0,0,7,6,0,0,0,0,0,17,620,2711,4591,401,641,5,0,0,0,0,0,107,0,2,134,54,51,78,27,52,47,3,11,0,11,84,13,0,38,24,61,27,41,10,46,30,15,26,5,3,0,7
SHARPIN,797,207,241,74,407,58,4,119,0,21,0,0,0,0,5,5,0,0,0,0,0,153,586,2322,3872,315,525,10,0,0,0,0,0,973,4,25,1134,276,180,411,224,225,188,44,99,2,130,296,131,3,432,200,460,193,540,100,548,362,123,452,23,42,32,133
SHB,1,0,1,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,17,5,6,0,0,0,0,0,0,11,0,0,4,0,0,0,1,5,3,0,0,0,0,2,0,0,0,0,1,2,7,2,8,6,0,2,0,0,0,0
SHISA4,4,3,1,1,5,0,4,10,0,0,0,0,0,0,0,1,0,0,0,0,0,7,49,214,205,61,145,3,0,0,0,0,0,71,0,1,2,1,2,5,1,3,0,2,3,0,1,7,3,0,5,0,10,5,9,3,36,28,2,3,0,3,0,6
SHISA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC12,0,2,1,0,4,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,177,81,61,63,0,0,0,0,0,0,3,0,1,0,1,0,2,0,0,0,0,1,0,0,2,1,0,1,0,0,1,0,0,0,3,0,0,0,1,0,0
SKP2,293,83,77,22,82,37,0,38,0,2,0,0,0,0,1,0,0,0,0,0,0,6,110,527,756,75,133,4,0,0,0,0,0,181,2,15,358,66,51,99,68,70,51,13,18,0,24,69,61,0,121,48,83,33,121,20,122,72,20,251,13,15,1,20
SLAMF7,40,36,63,21,793,88,7,44,0,31,0,0,0,0,2,11,0,0,0,0,0,13,224,520,443,152,309,4,0,0,0,0,0,1135,3,29,29,0,4,7,10,8,9,8,37,1,118,4,6,1,64,39,463,198,555,129,729,407,84,399,7,40,18,159
SLAMF8,0,0,0,0,1,0,4,25,0,1,0,0,0,0,1,4,0,0,0,0,0,0,13,92,18,39,13,0,0,0,0,0,0,23,1,0,0,0,0,1,0,0,0,0,1,0,6,1,0,0,1,0,14,7,20,5,16,12,3,19,0,1,0,3
SLC15A3,98,43,26,10,5,1,1,94,0,9,0,0,0,0,11,10,0,0,1,0,0,1,704,2861,5032,415,591,11,0,0,0,3,0,26,0,0,44,4,5,1,22,5,2,0,0,0,1,3,1,0,10,7,5,2,5,0,5,9,3,0,0,0,0,3
SLC25A13,340,115,124,47,76,15,2,96,0,9,0,0,0,0,2,4,0,0,0,0,0,19,340,1486,1935,254,382,4,0,0,0,0,0,249,4,3,289,77,98,113,54,84,62,16,34,0,30,114,48,0,116,58,87,31,107,33,138,98,19,80,10,9,16,26
SLC25A14,114,38,29,9,72,13,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,3,87,310,566,53,75,0,0,0,0,0,0,121,2,8,146,40,32,48,23,41,29,12,12,1,18,40,38,0,54,20,63,25,67,15,67,42,13,101,8,14,4,24
SLC25A25,262,69,66,25,96,17,3,92,0,6,0,0,0,0,5,1,0,0,0,0,0,45,280,1447,1500,374,651,2,0,0,0,1,0,346,2,9,315,111,100,157,54,63,78,11,44,1,42,144,99,2,162,69,183,54,220,33,189,100,32,282,22,21,17,50
SLC25A34,40,10,8,4,10,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,176,291,17,34,0,0,0,0,0,0,17,0,0,62,9,18,8,15,28,12,0,1,0,4,6,5,0,16,5,13,6,14,5,17,13,2,5,1,1,1,2
SLC25A37,781,256,209,73,219,40,3,156,0,16,0,0,0,0,10,23,0,0,1,0,0,146,1615,4718,10348,447,620,33,1,1,0,2,0,393,6,9,1062,169,159,190,245,294,159,36,43,0,60,161,68,0,350,135,211,80,270,90,341,132,71,260,17,28,14,75
SLC25A39,878,348,426,107,598,97,3,175,0,31,0,0,0,0,6,8,0,0,1,0,0,72,472,2667,3778,448,573,5,0,0,0,0,0,968,14,46,1441,387,281,490,283,263,296,68,105,3,135,353,191,6,588,244,525,210,552,106,565,363,118,646,45,64,37,125
SLC25A43,233,109,114,24,35,5,1,54,0,3,0,0,0,0,0,4,0,0,0,0,0,24,166,655,867,95,150,1,0,0,0,0,0,200,2,4,122,28,35,88,18,22,38,7,9,0,25,36,6,0,60,34,35,36,67,16,99,53,25,17,5,3,3,14
SLC2A14,7,3,1,2,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,31,52,94,10,14,2,0,0,0,0,0,11,0,1,25,1,9,4,8,18,6,0,1,0,1,5,2,0,11,11,7,3,7,2,11,6,4,3,1,0,0,2
SLC2A3,977,392,269,108,128,14,1,177,0,6,0,0,0,0,9,15,0,0,1,0,0,664,1433,4367,11334,305,397,31,1,0,0,2,0,1333,12,23,2223,581,559,862,636,936,626,99,165,2,183,697,174,2,794,455,611,223,676,202,645,441,169,329,37,51,28,166
SLC2A8,87,33,46,4,113,29,2,21,0,10,0,0,0,0,2,0,0,0,0,0,0,28,47,233,271,67,104,0,0,0,0,0,0,161,0,11,11,3,5,17,1,4,5,2,12,0,29,33,13,1,15,7,86,35,106,16,96,48,16,125,5,16,3,22
SLC34A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC35B3,405,117,121,39,207,36,1,51,0,8,0,0,0,0,1,2,0,0,0,0,0,24,196,755,1316,109,168,4,0,0,0,1,0,329,4,11,426,110,85,133,98,98,57,12,28,0,36,135,59,1,162,62,148,57,180,33,188,126,34,175,11,13,13,40
SLC35G1,29,22,28,7,27,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,142,230,11,22,1,0,0,0,0,0,48,0,1,228,70,48,98,41,55,41,3,11,0,9,57,27,2,74,31,38,14,39,6,34,13,7,83,5,4,2,10
SLC38A5,160,49,101,9,694,96,0,15,0,13,0,0,0,0,0,4,0,0,0,0,0,17,29,108,97,18,16,2,0,0,0,2,0,341,0,20,250,85,63,131,51,60,66,11,37,0,44,115,83,5,122,52,176,53,167,52,188,122,34,360,19,28,12,53
SLC39A9,249,78,79,18,206,26,0,42,0,15,0,0,0,0,3,3,0,0,0,0,0,23,280,1127,1929,128,187,1,0,0,0,0,0,251,2,13,321,63,84,81,60,81,55,12,31,0,32,85,49,0,132,55,142,39,152,34,161,90,25,155,8,26,11,27
SLC43A3,55,32,29,7,89,56,2,68,0,13,0,0,0,0,2,7,0,0,0,0,0,7,501,2003,3176,267,378,7,0,0,0,1,0,65,0,17,95,19,24,41,18,24,19,8,17,1,15,60,104,2,46,17,80,31,61,15,49,27,20,384,15,27,3,8
SLC4A10,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,15,0,5,0,0,0,0,0,0,8,4,0,14,5,1,14,4,2,18,11,11,0,4,3,3,1,5,7,8,1,11,1,6,19,85,39,0,3,0,9
SLC5A2,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,60,15,7,21,13,7,14,1,5,0,0,7,1,0,30,5,1,0,1,0,0,1,2,0,0,0,0,0
SLC6A16,124,26,38,15,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,56,4,12,0,0,0,0,0,0,42,2,1,42,7,8,8,7,8,5,1,2,0,5,9,2,0,19,7,19,15,31,3,26,18,7,9,0,0,1,6
SLC6A8,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,73,96,9,10,1,0,0,0,0,0,3,0,0,5,0,0,0,0,3,1,0,0,0,0,2,0,0,1,2,5,1,3,0,3,4,0,0,0,0,0,2
SLC7A6,326,128,157,38,181,21,1,55,0,18,0,0,0,0,0,2,0,0,0,0,0,14,171,825,1285,103,130,4,0,0,0,0,0,229,6,7,867,175,204,204,149,172,120,31,35,1,38,175,60,3,271,118,144,49,117,23,108,106,64,166,22,10,23,43
SLC9A9,326,96,56,36,139,23,5,58,0,0,0,0,0,0,1,5,0,0,0,0,0,225,319,1064,1704,172,288,5,0,0,0,1,0,337,4,12,328,150,134,193,48,103,91,15,41,1,38,222,79,2,153,68,201,70,177,50,196,98,20,180,14,16,7,39
SLIT1,5,4,2,1,7,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,15,53,95,16,13,1,0,0,0,0,0,7,0,0,8,0,4,3,2,0,1,0,0,0,0,0,0,0,1,1,5,0,1,1,3,1,0,1,0,1,0,0
SMAD9,33,10,7,1,13,1,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21,95,143,14,15,1,0,0,0,0,0,28,1,0,66,2,12,14,7,14,9,3,4,0,0,7,3,0,16,4,12,5,20,4,22,7,0,8,1,1,0,2
SMIM1,91,29,13,3,48,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,621,58,267,402,24,33,1,0,0,0,0,0,46,1,1,168,18,16,22,11,21,12,4,4,0,5,11,0,0,27,7,11,5,21,3,15,18,8,7,1,0,0,3
SMIM10L2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
SNAPC2,283,86,124,35,163,23,3,100,0,5,0,0,0,0,3,5,0,0,1,0,0,24,358,1453,2076,232,370,10,0,0,0,1,0,453,2,15,352,108,78,195,88,97,73,13,36,0,58,163,76,1,165,71,199,84,247,40,263,172,54,240,21,25,21,64
SNCA,46,12,17,3,21,2,0,77,0,14,0,0,0,0,1,2,0,0,0,0,0,929,193,989,1575,90,119,6,0,0,0,0,0,35,0,1,36,8,12,15,7,3,12,0,3,0,6,11,4,0,15,10,15,8,22,1,15,11,3,16,2,3,0,1
SND1,737,331,555,108,891,119,4,172,0,36,0,0,0,0,9,13,0,0,0,0,0,34,592,3443,5718,439,644,8,0,0,0,1,0,596,5,28,900,276,220,483,135,200,248,43,88,1,95,289,144,3,392,241,401,149,473,87,384,234,115,573,37,45,27,107
SNX24,22,9,17,2,25,3,0,15,0,2,0,0,0,0,1,1,0,0,0,0,0,156,58,311,396,76,138,1,0,0,0,0,0,35,1,2,42,16,5,17,4,4,10,1,6,0,7,29,20,0,14,7,15,5,23,5,23,9,3,14,0,8,0,3
SOBP,151,33,35,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,11,3,1,0,0,0,0,0,0,5,0,0,5,0,1,2,1,1,1,0,0,0,0,2,1,0,6,2,3,6,14,4,2,5,1,18,2,0,0,2
SOX12,57,19,17,5,14,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,28,19,48,65,2,4,0,0,0,0,0,0,27,0,0,75,10,6,5,17,10,8,2,3,0,2,5,3,0,25,9,17,6,13,1,16,4,1,15,1,1,0,2
SPAG8,30,7,10,1,8,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,4,9,55,131,4,7,0,0,0,0,0,0,21,1,0,42,5,4,14,13,7,5,0,2,0,3,3,2,0,18,8,8,11,15,3,24,11,6,11,2,0,1,5
SPECC1,169,48,50,16,45,8,2,114,0,11,0,0,0,0,5,9,0,0,1,0,0,130,646,2421,4787,194,254,9,0,0,0,2,0,195,7,8,268,25,53,49,61,84,56,14,15,0,11,43,28,2,92,38,86,29,89,31,133,108,28,52,7,13,5,15
SPEG,9,3,2,1,9,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,165,229,17,24,1,0,0,0,0,0,21,0,1,52,10,10,13,9,8,4,2,3,0,3,4,1,0,35,6,10,1,6,0,8,4,1,4,1,0,0,2
SPIB,1311,489,506,160,27,4,0,37,0,49,0,0,0,0,0,1,0,0,0,0,0,7,65,218,399,29,37,1,0,0,0,0,0,46,0,0,113,10,24,21,23,36,16,4,6,0,9,16,5,0,46,18,29,6,28,17,44,29,9,19,3,3,2,5
SPIRE1,3,3,2,0,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,4,16,98,144,15,33,0,0,0,0,0,0,18,0,0,3,0,4,1,2,1,2,0,0,0,1,1,4,0,3,1,5,3,6,3,16,9,2,2,0,2,0,1
SPTB,25,8,6,1,8,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,139,32,49,121,7,15,0,0,0,0,0,0,26,0,0,45,13,9,10,7,11,10,1,0,0,7,5,2,0,12,3,7,5,17,9,18,9,2,12,2,1,1,2
SQSTM1,1735,684,699,209,787,89,3,256,0,32,0,0,0,0,13,21,0,0,1,0,0,922,1579,5908,9638,734,1090,27,0,0,0,1,0,2191,22,46,2304,562,430,825,474,578,530,107,181,2,248,697,198,5,857,423,883,348,1061,271,1347,741,248,647,48,69,50,286
SRRM1,2741,870,833,245,775,119,8,325,0,47,0,0,0,0,9,28,0,0,1,0,0,235,1637,7392,12407,922,1409,29,0,0,0,1,0,2593,20,58,3943,825,645,1068,764,808,638,139,232,0,318,857,289,8,1466,596,1135,469,1408,307,1500,870,282,953,82,98,61,344
SRSF3,2347,686,726,189,776,132,6,308,0,51,0,0,0,0,14,19,0,0,2,0,0,512,1579,7306,13004,889,1256,26,0,0,0,3,0,2312,20,67,3476,711,531,945,733,818,612,142,235,3,310,844,307,7,1226,534,1152,469,1355,300,1439,862,292,1011,82,106,76,337
SRSF4,1592,500,521,185,635,102,4,220,0,47,0,0,0,0,6,20,0,0,1,0,0,312,1063,4313,7279,535,774,19,0,0,0,3,0,1569,11,49,2160,494,428,692,403,440,361,82,154,1,202,607,249,8,795,385,748,273,862,187,949,525,172,793,60,80,52,206
SSBP2,1128,197,201,78,69,16,0,85,0,12,0,0,0,0,4,2,0,0,0,0,0,447,287,1267,1646,174,283,7,0,0,0,0,0,278,7,8,980,192,133,209,163,180,138,34,39,0,59,157,42,1,238,109,118,49,184,36,187,98,38,93,8,27,5,47
SSPN,17,96,351,55,157,15,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,19,30,3,0,0,0,0,0,0,0,5,0,0,8,3,2,0,0,3,1,0,0,0,0,0,0,0,3,1,3,0,3,2,5,1,0,1,0,0,0,1
ST6GALNAC4,418,161,190,60,797,103,3,31,0,43,0,0,0,0,0,0,0,0,0,0,0,17,75,392,588,46,72,4,0,0,0,0,0,148,3,4,209,42,27,80,46,52,43,7,19,0,16,94,26,1,114,36,108,42,100,21,83,61,24,116,5,8,5,18
ST7,2,11,15,3,81,23,3,19,0,4,0,0,0,0,1,0,0,0,0,0,0,54,39,230,339,21,32,1,0,0,0,0,0,64,0,5,23,4,13,21,9,12,10,1,5,0,10,17,18,0,15,11,34,12,48,19,61,19,4,83,4,6,3,6
STAP1,1674,402,336,86,176,19,0,31,0,14,0,0,0,0,0,7,0,0,0,0,0,11,63,128,200,26,30,0,0,0,0,0,0,154,6,5,167,6,17,24,16,13,11,5,13,0,4,16,12,1,28,7,9,3,16,6,29,93,4,15,3,6,4,5
STAP2,37,14,17,5,55,4,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,25,69,142,6,19,0,0,0,0,0,0,41,0,6,122,15,12,19,15,27,14,5,5,0,0,27,21,0,36,7,29,9,31,5,26,24,11,46,0,5,3,7
STARD4,157,50,63,17,117,8,0,61,0,4,0,0,0,0,2,4,0,0,0,0,0,35,253,1039,1505,131,184,5,0,0,0,0,0,334,2,13,304,51,63,81,78,103,68,13,26,0,29,66,21,0,106,50,150,57,131,45,194,113,25,179,16,22,8,31
STARD8,6,7,9,2,17,2,1,29,0,0,0,0,0,0,1,3,0,0,0,0,0,60,74,474,607,88,118,1,0,0,0,0,0,10,0,0,24,6,3,5,5,9,3,0,2,0,0,6,2,0,9,3,4,2,6,3,13,6,1,5,1,0,0,1
STAU1,832,293,273,100,435,57,5,163,0,24,0,0,0,0,8,14,0,0,0,0,0,247,756,3393,5507,407,618,8,0,0,0,1,0,918,11,21,1313,338,320,462,249,338,268,49,115,0,140,441,188,5,522,238,508,204,542,129,556,334,110,586,52,46,42,114
STEAP3,3,6,11,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,376,496,51,56,1,0,0,0,0,0,8,0,1,5,1,1,1,1,3,2,0,1,0,4,1,1,0,2,2,0,0,2,2,4,1,0,4,0,0,0,0
STK10,753,297,333,126,248,31,2,207,0,21,0,0,0,0,13,15,0,0,0,0,0,50,1160,4614,7699,625,1123,19,1,0,0,3,0,2049,9,38,1470,359,374,557,255,347,314,66,176,1,248,571,202,3,626,291,772,355,1060,212,1180,659,157,621,48,65,48,211
STMN3,394,94,115,11,70,4,1,12,0,2,0,0,0,0,0,0,0,0,0,0,0,23,28,148,216,18,38,0,0,0,0,0,0,128,0,7,1485,327,265,460,263,299,263,48,74,0,87,262,110,2,544,200,212,96,297,50,107,36,71,199,20,10,15,74
STYK1,7,4,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,14,3,2,0,0,0,0,0,0,30,4,0,4,1,0,1,1,0,2,0,1,0,2,1,2,0,6,4,28,14,33,10,31,5,5,34,0,4,0,5
SUMO4,22,8,10,1,7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,20,52,84,4,21,0,0,0,0,0,0,19,1,1,83,16,20,19,17,21,18,2,4,0,4,30,6,0,29,10,17,3,8,4,17,7,6,11,0,0,0,6
SUSD1,56,7,16,7,10,3,0,44,0,24,0,0,0,0,3,4,0,0,1,0,0,221,340,1414,2651,164,278,4,0,0,0,2,0,423,2,7,65,21,24,35,9,19,25,5,3,0,37,30,16,1,37,20,83,57,189,37,211,148,13,98,5,12,3,29
SUSD3,450,209,285,56,305,54,2,68,0,6,0,0,0,0,0,4,0,0,0,0,0,290,200,757,1028,140,132,3,0,0,0,0,0,15,0,4,1625,425,313,516,302,309,273,65,92,1,45,561,179,2,477,213,136,25,109,19,33,20,49,138,33,2,14,28
SYTL3,23,23,39,13,146,16,0,46,0,5,0,0,0,0,3,6,0,0,0,0,0,17,163,622,1197,48,88,5,0,0,0,0,0,2085,18,26,1079,156,119,248,212,261,198,53,96,1,206,207,54,3,397,164,624,273,950,217,1186,767,166,297,8,45,10,247
TAF11,768,251,265,84,371,69,4,124,0,30,0,0,0,0,7,9,0,0,1,0,0,152,629,2494,4116,320,480,8,0,0,0,1,0,807,5,26,1178,261,186,338,248,270,176,41,105,0,104,341,160,6,438,174,460,135,494,102,462,282,93,476,37,42,32,94
TAF4B,416,164,186,30,341,42,0,22,0,4,0,0,0,0,0,2,0,0,0,0,0,5,35,190,150,32,54,0,0,0,0,0,0,20,2,3,776,62,97,88,165,214,67,13,10,0,8,34,17,0,232,69,41,15,31,10,17,13,15,80,5,6,3,3
TCEANC2,307,94,78,35,102,15,0,45,0,4,0,0,0,0,1,4,0,0,0,0,0,14,236,795,1332,110,178,7,0,0,0,1,0,214,3,8,423,67,71,80,72,76,49,8,25,0,27,111,40,0,127,50,122,48,111,21,125,65,24,155,12,15,14,25
TCF7,92,49,64,9,17,3,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,36,41,168,335,22,43,0,0,0,0,0,0,146,16,5,4430,808,647,839,812,814,554,117,112,2,57,445,129,1,1375,485,418,61,156,58,117,123,154,90,30,7,53,61
TCFL5,23,14,18,3,16,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,4,37,167,356,25,25,0,0,0,0,0,0,37,0,0,88,12,21,17,23,36,6,6,2,0,6,13,5,1,22,8,18,9,25,7,28,16,4,18,1,1,0,2
TEAD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0
TEC,82,35,39,9,35,1,1,31,0,1,0,0,0,0,1,2,0,0,0,0,0,63,93,410,740,49,61,0,0,0,0,0,0,32,5,3,108,9,14,13,21,25,6,4,2,0,5,9,1,0,42,11,16,4,12,6,9,27,6,4,0,2,0,1
TERT,1,0,2,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,1,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,1,4,1,0,0,0
TEX22,18,4,9,0,15,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,122,224,13,23,0,0,0,0,0,0,20,0,0,29,5,1,6,4,3,3,0,1,0,2,10,5,0,7,2,10,4,3,1,5,7,1,12,1,0,1,0
TFDP1,262,143,226,56,245,78,2,72,0,6,0,0,0,0,3,4,0,0,1,0,0,28,320,1638,3092,201,260,3,0,0,0,0,0,377,2,36,617,191,194,277,83,152,151,27,67,0,55,296,231,8,254,126,341,115,306,54,215,128,52,760,63,58,27,42
THEM5,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,7,13,0,1,0,0,0,0,0,0,3,0,0,5,1,3,7,1,0,1,1,0,0,2,4,1,1,0,0,2,2,6,1,1,1,0,7,1,1,1,1
THNSL1,50,23,21,5,5,5,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,26,11,34,41,1,10,0,0,0,0,0,0,21,1,1,98,27,10,19,14,12,13,6,3,0,5,12,10,0,20,9,26,8,27,6,10,11,6,57,5,4,1,5
