,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
BBS10,2910,1423,1088,260,91,10,50,742,0,188,0,0,0,0,5,14,0,0,0,1,0,447,1803,3665,5980,382,2005,11,3,18,0,6,0,5377,112,21,7688,1140,603,1344,1049,1122,1239,531,851,25,1221,688,35,4,6102,1816,3050,1449,5179,1055,5433,3415,2057,289,3,49,75,2160
BCAM,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
BCDIN3D,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
BEND5,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
BHLHE40,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
BHMT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
BPNT1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
BRD4,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
BRF2,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
BRICD5,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
BTG3,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
BTLA,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
C11orf95,2439,1115,893,195,80,10,43,621,0,147,0,0,0,0,4,13,0,0,0,1,0,389,1418,3141,5148,334,1618,10,3,18,0,6,0,4849,103,19,5534,889,482,1066,676,842,896,371,726,21,1058,540,31,4,4256,1357,2573,1254,4539,936,4921,2824,1748,269,2,40,57,1610
C12orf49,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
C12orf65,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
C15orf40,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
C15orf62,269,73,83,13,2,2,4,75,0,15,0,0,0,0,1,4,0,0,0,0,0,26,425,659,829,54,147,2,2,0,0,2,0,114,4,2,357,78,50,80,147,181,192,39,19,0,14,58,2,0,227,129,110,21,109,26,345,103,25,4,0,1,4,10
C17orf100,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
C17orf80,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
C1QTNF6,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
C2,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
C2orf16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf49,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
C2orf68,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
C2orf88,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
C5orf58,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
C8orf44,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
C9orf78,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CA6,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CALR,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CAMK4,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CAND2,2560,1309,968,239,75,8,36,574,0,157,0,0,0,0,5,11,0,0,0,1,0,278,1537,2920,4573,282,1296,10,3,7,0,6,0,4012,68,12,6846,973,493,1091,989,1020,1135,456,578,25,859,555,25,1,5355,1567,2513,1194,4039,866,3846,2686,1676,227,2,41,65,1728
CAPN12,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CAPN13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPN2,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CAPN5,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CAPS,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CARD19,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CARM1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CARMIL1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CASC3,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CBX1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CCDC106,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CCDC121,1372,486,386,77,15,3,25,414,0,56,0,0,0,0,4,4,0,0,0,0,0,113,1082,2249,3500,222,759,8,3,0,0,4,0,1022,25,5,2355,427,277,585,562,680,672,228,426,4,565,275,13,1,1896,865,1249,311,2167,238,1328,915,784,123,0,10,24,516
CCDC124,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CCDC184,2736,1387,995,250,93,10,41,634,0,184,0,0,0,0,4,14,0,0,0,1,0,443,1895,3076,4762,295,1821,13,3,18,0,6,0,5343,115,22,7468,1031,553,1154,1172,1284,1374,553,563,26,779,632,34,3,5946,1782,2673,1344,3728,998,4804,2999,1765,210,3,42,68,2022
CCDC30,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CCDC62,2853,1405,1089,260,84,10,49,762,0,178,0,0,0,0,5,14,0,0,0,1,0,463,1900,3757,6091,377,2033,13,3,17,0,6,0,5113,93,21,7607,1108,612,1334,1135,1259,1328,537,698,24,908,665,36,3,5884,1863,2671,1202,4447,987,4630,3192,1975,229,3,43,66,1999
CCDC9,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CCL18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL3,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CCL3L3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL4,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CCL4L2,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CCL5,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CCR7,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CCR9,2941,1342,1051,243,93,10,51,739,0,185,0,0,0,0,4,8,0,0,0,0,0,433,1774,3577,5910,368,1995,13,3,13,0,4,0,5128,111,21,7494,1132,601,1355,1117,1230,1314,554,867,23,1223,675,38,4,6001,1908,3173,1489,5219,1061,5417,3432,2110,296,3,47,72,2182
CCRL2,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CD244,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CD248,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CD300E,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CD5L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD68,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CD81,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CD99,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CDC34,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CDC42EP1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CDH13,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CDHR1,2706,1296,981,241,87,8,45,656,0,173,0,0,0,0,3,10,0,0,0,1,0,425,1254,2931,5114,310,1812,11,1,18,0,4,0,5431,107,21,7203,1057,552,1270,879,989,1051,476,807,25,1183,631,34,4,5722,1702,2975,1420,5043,1033,5067,3293,2039,286,3,47,69,2092
CDHR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDK11B,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CDKN1A,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CDKN2A,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CDNF,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CDO1,433,184,149,29,6,2,7,131,0,21,0,0,0,0,2,4,0,0,0,0,0,43,661,880,1131,79,290,2,2,0,0,2,0,236,10,2,867,144,93,151,296,310,343,107,67,1,57,99,4,0,707,294,274,78,270,62,462,225,137,13,0,2,7,142
CEBPB,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CELSR1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CEP162,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CEP41,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CEP63,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CEP97,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
CETP,2500,1167,912,223,69,6,49,735,0,171,0,0,0,0,5,14,0,0,0,1,0,456,1894,3712,5961,373,1972,13,3,17,0,6,0,4544,87,19,6268,886,562,1130,1032,1143,1209,472,614,20,850,586,33,3,5098,1590,2316,849,3833,683,3696,2538,1573,203,2,30,59,1713
CFAP53,415,162,134,24,4,0,9,148,0,12,0,0,0,0,2,0,0,0,0,0,0,30,251,660,1194,84,327,0,0,0,0,0,0,306,7,0,832,149,86,199,152,135,160,80,121,1,180,83,5,0,808,274,457,128,1138,88,466,374,409,58,0,5,8,223
