,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
APOH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AREG,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
ARF1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
ARF6,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
ARG2,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
ARHGAP8,4670,1944,1351,368,255,28,23,605,0,254,0,0,0,0,16,19,0,2,104,0,0,926,1605,5253,8762,911,1587,29,4,0,0,2,0,5109,80,46,6833,1320,933,1534,1080,1062,1163,464,943,10,1239,929,107,14,4914,1597,3778,1546,5048,888,5469,2701,2016,264,9,111,83,1647
ARHGDIA,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
ARHGEF18,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
ARHGEF4,5657,2320,1615,450,268,32,27,685,0,273,0,0,0,0,17,21,0,2,107,0,0,989,1758,6972,12100,1069,1969,32,4,0,0,2,0,5896,87,56,7952,1574,996,1707,1383,1244,1295,518,1022,10,1311,1038,123,16,6166,1936,4290,1744,5737,1004,6590,3042,2379,301,13,131,99,1940
ARHGEF6,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
ARL10,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
ARMC9,5214,2008,1381,372,258,28,27,648,0,289,0,0,0,0,17,21,0,2,111,0,0,973,1760,5942,9795,985,1736,32,4,0,0,2,0,4406,84,46,7326,1367,983,1627,1271,1203,1278,510,970,10,1247,975,104,16,5656,1772,3826,1563,4812,880,5264,2537,2281,260,7,121,90,1857
ARMCX3,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
ASGR1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
ASIC1,1708,598,424,115,44,1,12,246,0,98,0,0,0,0,4,6,0,0,7,0,0,244,387,2085,3900,344,703,4,0,0,0,1,0,2118,42,17,4168,775,552,937,560,519,574,192,384,3,282,560,46,7,3512,945,1613,528,1946,297,1736,977,924,117,2,34,48,602
ASPDH,3573,1636,1139,291,203,21,16,410,0,185,0,0,0,0,12,12,0,0,6,0,0,767,933,3825,6562,556,1107,20,0,0,0,1,0,3172,54,31,4955,1014,745,1164,765,827,921,348,705,3,964,694,73,13,3077,1183,2586,1068,3175,605,3553,1889,1553,181,6,81,57,1331
ASTE1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
ATF3,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
ATG9B,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
ATP6V0C,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
ATP6V1C2,4402,2114,1464,395,238,29,22,599,0,222,0,0,0,0,17,11,0,2,104,0,0,871,1368,5942,10582,907,1701,21,4,0,0,2,0,5546,80,55,6776,1360,856,1434,986,866,985,371,839,9,1019,863,106,12,4827,1540,3515,1462,4571,773,5724,2456,1702,273,12,97,84,1462
ATP6V1E2,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
AVIL,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
AVPI1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
AZGP1,580,434,154,35,7,0,1,27,0,45,0,0,0,0,8,2,0,0,1,0,0,169,133,650,821,67,76,3,0,0,0,0,0,309,4,2,496,46,44,57,52,77,60,12,21,0,58,43,2,1,221,104,199,118,270,58,272,87,117,9,0,9,2,50
B3GALT2,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BACH2,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BAG6,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BANK1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BBS1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BBS10,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BCAM,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BCDIN3D,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BEND5,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BHLHE40,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BHMT2,2222,1111,679,185,83,4,11,302,0,112,0,0,0,0,14,10,0,2,4,0,0,629,854,3439,5215,573,845,15,2,0,0,2,0,3112,47,23,3580,655,509,771,477,507,547,238,534,6,542,470,53,10,2780,868,2533,956,3156,503,2546,1362,1252,185,3,66,41,1044
BLK,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BPNT1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BRD4,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BRF2,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BRICD5,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BTG3,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
BTLA,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
C11orf95,4482,1802,1376,379,242,30,26,632,0,197,0,0,0,0,9,13,0,2,106,0,0,791,1486,6011,10775,955,1792,25,4,0,0,2,0,5524,82,53,7132,1428,895,1518,1198,1015,1083,438,938,10,1119,912,117,15,5573,1702,3875,1544,5034,872,6129,2760,1941,284,12,112,94,1710
C12orf49,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
C12orf65,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
C15orf40,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
C15orf62,1095,624,316,68,21,0,6,113,0,70,0,0,0,0,8,2,0,0,3,0,0,353,181,1070,1981,172,383,3,0,0,0,0,0,1172,7,7,2266,408,299,473,205,269,252,50,147,2,138,290,24,3,1119,451,582,213,692,133,927,606,233,25,2,17,19,222
C17orf100,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
C17orf80,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
C1QTNF6,5657,2320,1615,450,268,32,27,685,0,273,0,0,0,0,17,21,0,2,107,0,0,989,1758,6972,12100,1069,1969,32,4,0,0,2,0,5896,87,56,7952,1574,996,1707,1383,1244,1295,518,1022,10,1311,1038,123,16,6166,1936,4290,1744,5737,1004,6590,3042,2379,301,13,131,99,1940
C2,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
C2orf16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf49,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
C2orf68,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
C2orf88,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
C5orf58,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
C8orf44,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
C9orf78,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CA6,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CALR,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CAMK4,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CAND2,5158,2023,1392,377,263,29,24,624,0,273,0,0,0,0,16,21,0,2,107,0,0,931,1729,5632,9309,951,1633,32,4,0,0,2,0,5246,86,46,7415,1388,985,1630,1289,1217,1281,515,996,10,1296,985,114,16,5768,1802,4019,1644,5313,952,5957,2807,2314,272,9,121,95,1891
CAPN12,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CAPN13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPN2,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CAPN5,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CAPS,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CARD19,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CARM1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CARMIL1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CASC3,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CBX1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CCDC106,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CCDC121,5101,2146,1499,396,249,30,24,581,0,229,0,0,0,0,16,17,0,2,107,0,0,957,1586,6154,10626,917,1698,31,4,0,0,1,0,4224,67,47,6761,1371,871,1444,1268,1168,1191,489,908,9,1202,875,107,16,4893,1666,3636,1526,4535,852,5533,2564,2109,248,11,119,79,1755
CCDC124,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CCDC184,4830,1925,1309,354,165,21,24,582,0,240,0,0,0,0,17,21,0,2,107,0,0,959,1715,6268,10680,1008,1744,32,4,0,0,2,0,5353,73,53,7610,1481,961,1642,1300,1202,1245,500,968,10,1171,987,113,15,5785,1836,3981,1544,5328,900,5346,2767,2272,262,11,121,84,1794
CCDC30,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CCDC62,5657,2320,1615,450,268,32,27,685,0,273,0,0,0,0,17,21,0,2,107,0,0,989,1758,6972,12100,1069,1969,32,4,0,0,2,0,5896,87,56,7952,1574,996,1707,1383,1244,1295,518,1022,10,1311,1038,123,16,6166,1936,4290,1744,5737,1004,6590,3042,2379,301,13,131,99,1940
CCDC9,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
CCL18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
