,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
ZNF329,123,56,36,4,3,0,3,28,0,9,0,0,0,0,0,1,0,0,0,0,0,4,58,123,174,9,48,1,0,0,0,0,0,187,4,3,255,26,23,50,44,57,53,19,27,0,27,16,2,0,267,73,99,33,108,32,136,126,73,13,0,2,1,39
ZNF382,121,62,65,14,1,0,5,45,0,5,0,0,0,0,0,0,0,0,0,0,0,3,88,143,209,15,92,2,0,1,0,0,0,107,7,0,238,47,33,45,35,49,58,21,31,1,21,20,3,0,234,101,98,40,147,29,88,65,55,11,0,2,7,59
ZNF391,44,7,18,2,2,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,15,18,2,11,0,0,0,0,0,0,18,0,0,254,15,20,32,45,29,32,6,12,0,10,3,1,0,223,45,33,6,33,3,20,16,17,0,0,0,0,15
ZNF416,36,17,18,1,2,0,1,13,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,22,25,2,10,0,0,0,0,0,0,44,0,1,65,13,3,10,10,11,6,5,11,0,3,6,0,0,90,20,21,12,23,9,44,26,17,3,0,1,1,14
ZNF418,37,16,10,2,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,18,1,5,0,0,0,0,0,0,24,2,0,19,4,2,2,3,5,7,0,1,0,1,0,0,0,11,5,1,0,1,2,3,22,1,0,0,0,1,4
ZNF425,26,10,12,1,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,2,18,32,73,6,21,0,0,0,0,0,0,31,1,0,87,12,3,10,19,11,14,5,10,0,18,16,0,0,88,17,26,12,49,4,43,34,17,4,0,0,1,14
ZNF439,300,138,93,32,5,0,6,64,0,15,0,0,0,0,0,0,0,0,0,0,0,2,61,120,194,14,92,0,0,0,0,0,0,252,6,3,534,44,35,44,61,67,37,25,31,2,30,15,3,0,410,90,68,30,116,31,195,158,31,3,0,5,3,43
ZNF44,168,92,85,20,11,1,9,100,0,11,0,0,0,0,1,0,0,0,0,0,0,3,157,325,462,47,264,0,0,1,0,1,0,474,10,4,752,105,80,133,103,124,125,51,72,2,86,64,4,0,535,164,181,91,372,71,391,325,126,21,0,3,10,172
ZNF440,49,35,28,9,5,1,5,47,0,11,0,0,0,0,0,0,0,0,0,0,0,3,112,231,386,22,120,1,0,0,0,1,0,160,3,0,127,23,16,20,17,22,19,10,19,0,25,16,0,0,134,46,59,25,101,20,141,101,24,4,0,0,1,35
ZNF442,29,14,17,4,1,0,3,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,49,64,7,24,0,0,0,0,0,0,50,0,1,67,2,6,5,7,14,4,4,4,0,9,4,2,1,58,18,15,8,33,9,49,43,8,1,0,1,1,14
ZNF470,51,21,17,4,3,0,2,20,0,1,0,0,0,0,0,0,0,0,0,0,0,2,43,76,118,6,35,0,0,0,0,1,0,59,0,0,97,10,14,20,8,17,15,5,5,0,7,6,0,0,78,22,24,8,43,11,41,37,20,5,0,1,1,16
ZNF471,125,43,44,7,9,0,3,39,0,18,0,0,0,0,0,0,0,0,0,1,0,5,92,151,241,18,123,0,0,0,0,1,0,231,4,0,286,33,32,40,35,47,52,22,37,0,57,23,1,0,226,77,102,47,178,47,202,142,68,11,0,5,6,76
ZNF491,8,1,2,0,0,0,4,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,0,11,0,0,0,0,0,0,46,0,0,52,7,3,5,2,4,5,0,0,0,6,1,0,0,51,9,5,2,14,6,21,22,5,3,0,0,0,6
ZNF497,19,10,16,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,52,3,15,0,0,0,0,0,0,20,0,0,66,9,5,5,10,8,11,3,2,0,1,3,1,0,88,19,12,3,12,7,15,19,9,2,0,2,1,5
ZNF506,510,267,198,38,14,0,5,141,0,35,0,0,0,0,0,4,0,0,0,0,0,8,195,349,516,49,256,1,0,0,0,1,0,551,19,5,1449,193,129,181,175,209,173,62,119,0,149,86,10,1,1114,282,349,153,537,112,499,377,225,37,0,10,11,219
ZNF512,274,137,122,28,9,0,5,72,0,19,0,0,0,0,1,0,0,0,0,0,0,5,89,222,317,28,171,1,0,0,0,0,0,263,6,0,606,91,67,114,66,91,84,39,59,1,83,71,4,1,605,163,172,83,313,57,331,190,116,30,0,2,11,99
ZNF518B,209,128,75,22,8,1,7,66,0,6,0,0,0,0,0,0,0,0,0,0,0,6,72,176,217,30,104,0,0,0,0,0,0,127,4,0,430,74,44,62,76,72,62,22,30,1,20,28,1,0,390,97,94,25,102,28,114,72,86,15,0,1,1,46
ZNF544,102,40,45,9,5,1,0,27,0,13,0,0,0,0,0,0,0,0,0,0,0,5,32,55,126,12,27,0,0,0,0,0,0,137,6,1,171,28,20,36,29,30,43,15,28,0,33,14,4,1,198,50,81,39,124,26,126,90,39,17,0,1,2,54
ZNF546,65,38,29,4,0,0,2,25,0,4,0,0,0,0,0,1,0,0,0,0,0,1,45,92,139,11,61,0,0,0,0,1,0,46,2,0,143,16,20,16,27,15,26,10,15,0,11,14,1,0,101,25,48,10,66,17,62,29,28,3,1,2,1,19
ZNF551,88,45,31,3,2,0,5,53,0,13,0,0,0,0,0,0,0,0,0,0,0,0,46,107,110,10,38,0,0,0,0,0,0,102,4,1,204,34,20,31,33,42,34,9,14,1,9,15,0,0,208,42,52,18,50,11,64,58,28,6,0,5,4,32
ZNF557,117,80,52,13,5,0,8,72,0,17,0,0,0,0,0,2,0,0,0,0,0,3,109,252,372,47,160,0,0,0,0,1,0,253,4,3,384,59,44,60,59,66,63,24,39,1,64,40,6,1,324,105,122,52,235,50,244,176,87,20,1,5,6,74
ZNF561,90,56,69,13,6,0,5,67,0,11,0,0,0,0,2,0,0,0,0,0,0,3,60,208,281,23,133,0,0,0,0,0,0,208,5,2,356,54,33,63,61,64,55,25,42,0,60,28,5,0,308,85,120,62,205,44,215,138,79,14,0,3,4,85
ZNF572,9,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,2,0,0,10,0,0,6,0,0,0,0,1,0,3,0,0,0,9,1,1,1,4,0,4,6,2,1,0,0,0,1
ZNF577,101,51,32,8,3,2,3,64,0,6,0,0,0,0,0,0,0,0,0,0,0,2,71,218,224,17,64,0,0,1,0,0,0,131,2,2,144,13,13,20,27,22,33,13,12,1,13,7,0,1,109,31,32,6,50,21,64,58,24,1,0,5,0,14
ZNF597,54,22,25,6,1,1,2,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,57,60,3,45,0,0,1,0,0,0,79,2,0,94,19,7,24,18,25,25,13,9,1,22,16,1,0,124,36,54,19,81,24,95,59,28,7,0,0,0,44
ZNF606,287,110,53,11,4,0,5,46,0,15,0,0,0,0,0,0,0,0,0,0,0,5,32,94,125,9,74,0,0,0,0,1,0,183,5,1,436,33,34,45,50,34,29,13,30,0,29,19,1,0,352,69,83,30,94,31,165,135,51,7,1,4,6,40
ZNF607,32,11,12,5,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,9,22,5,14,0,0,0,0,0,0,36,0,0,61,8,4,13,12,11,7,4,7,1,6,4,0,0,52,20,23,5,33,4,25,26,7,4,0,0,0,12
ZNF613,27,19,17,3,1,0,3,21,0,4,0,0,0,0,0,0,0,0,0,0,0,2,10,30,46,3,12,0,0,0,0,0,0,53,0,0,33,9,9,17,8,12,10,3,7,0,15,11,0,0,55,10,28,10,48,6,49,34,17,0,0,1,2,7
ZNF662,43,21,16,5,4,0,6,36,0,5,0,0,0,0,0,0,0,0,0,0,0,0,52,100,187,13,62,1,0,0,0,1,0,94,1,1,119,12,13,19,18,14,22,9,17,0,14,8,1,0,141,38,25,13,56,15,62,39,21,3,0,1,1,18
ZNF665,109,39,35,7,0,0,3,25,0,9,0,0,0,0,1,0,0,0,0,0,0,4,38,64,107,4,35,0,0,0,0,0,0,133,5,0,206,34,15,30,37,33,22,8,15,0,12,15,4,0,199,40,39,25,80,12,108,76,26,6,0,4,1,38
ZNF667,102,17,12,2,1,1,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,1,44,76,107,6,21,0,0,0,0,0,0,27,1,0,49,4,12,7,10,9,7,5,3,1,4,3,1,0,78,16,19,4,26,2,27,17,12,0,0,0,0,6
ZNF671,79,45,41,3,5,0,5,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,58,58,7,38,0,0,1,0,0,0,83,3,0,206,34,13,27,27,18,29,10,18,0,17,21,2,0,193,39,55,13,51,13,54,73,28,9,0,2,1,24
ZNF709,11,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,0,4,0,0,0,0,0,0,12,0,2,29,1,3,4,3,4,2,2,2,0,4,2,0,0,18,9,8,5,14,4,13,7,3,0,0,0,0,6
ZNF737,229,108,70,6,6,0,4,33,0,4,0,0,0,0,0,0,0,0,0,0,0,2,9,20,51,5,15,0,0,0,0,0,0,175,2,2,388,55,36,73,55,56,59,30,45,0,56,13,1,0,334,89,117,45,205,50,189,104,61,4,0,1,9,75
ZNF740,130,69,61,11,6,0,6,48,0,17,0,0,0,0,1,0,0,0,0,0,0,4,57,166,217,14,71,0,0,0,0,1,0,182,5,0,332,50,38,51,38,41,43,12,31,0,34,19,2,0,282,58,77,41,169,35,153,128,60,12,0,4,2,49
ZNF75A,503,223,127,33,10,1,4,81,0,12,0,0,0,0,0,0,0,0,0,0,0,3,102,225,289,23,161,2,0,0,0,0,0,440,4,4,847,107,73,135,127,136,106,57,88,1,74,47,7,0,728,187,300,88,332,92,419,310,165,28,0,7,10,165
ZNF763,60,29,19,4,0,0,1,28,0,2,0,0,0,0,0,0,0,0,0,0,0,2,43,78,109,15,101,0,0,0,0,0,0,82,0,0,68,7,7,13,9,17,14,3,7,0,11,2,1,0,57,17,16,6,37,21,48,56,16,2,0,1,0,15
ZNF777,3,5,3,0,2,0,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,11,24,2,6,0,0,0,0,0,0,21,1,0,22,4,7,8,4,6,3,0,7,0,4,2,0,0,18,10,16,7,26,2,31,18,7,3,0,0,2,10
ZNF780B,136,76,54,11,10,0,4,56,0,15,0,0,0,0,1,0,0,0,0,0,0,2,62,136,192,22,100,0,0,1,0,1,0,181,6,2,458,52,38,51,61,46,54,23,48,1,51,16,3,0,396,79,115,46,183,36,166,119,85,11,0,2,10,78
ZNF782,47,26,19,3,2,0,1,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,39,66,2,25,0,0,0,0,0,0,54,1,1,91,15,18,17,11,17,21,8,11,0,24,6,1,0,85,27,28,17,68,15,51,26,33,5,0,2,0,17
ZNF814,145,77,51,17,13,1,5,51,0,14,0,0,0,0,0,0,0,0,0,0,0,1,64,159,210,18,81,0,0,0,0,0,0,148,4,3,221,27,23,31,46,42,37,9,22,0,15,11,2,0,219,51,55,27,56,21,89,115,37,7,1,2,6,23
ZNF823,13,8,6,2,2,0,7,45,0,7,0,0,0,0,0,0,0,0,0,0,0,1,8,37,36,1,12,0,0,0,0,0,0,70,3,0,69,9,3,7,3,9,4,2,8,0,18,5,2,0,49,14,33,15,79,11,70,57,12,4,1,2,3,12
ZNF835,34,10,9,0,1,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,56,67,5,17,0,0,1,0,0,0,37,1,0,69,7,8,8,6,16,8,3,3,0,3,6,0,0,64,18,16,4,27,9,19,19,9,0,0,0,0,6
ZNF84,265,153,145,29,6,0,8,71,0,12,0,0,0,0,0,0,0,0,0,0,0,2,61,179,208,22,84,0,0,0,0,0,0,321,12,4,638,73,63,86,104,105,107,42,39,2,81,42,4,2,555,152,218,91,280,89,350,244,144,24,1,3,3,118
ZNF860,233,185,163,27,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0
ZNF888,49,33,18,2,3,0,4,19,0,8,0,0,0,0,0,0,0,0,0,0,0,2,28,65,93,6,48,0,0,0,0,0,0,68,0,0,28,4,8,8,9,8,7,4,8,0,12,5,0,0,55,20,22,13,66,12,76,49,14,5,0,0,1,15
ZSCAN16,85,42,49,7,8,0,2,34,0,14,0,0,0,0,0,0,0,0,0,0,0,2,39,97,130,13,158,0,0,0,0,0,0,160,4,1,175,43,21,36,27,52,45,23,42,0,42,33,1,0,146,45,89,50,173,34,167,94,51,8,0,2,1,67
ZSCAN18,275,111,59,9,1,0,6,42,0,8,0,0,0,0,0,0,0,0,0,0,0,7,26,65,62,4,27,0,0,0,0,0,0,218,12,1,479,48,35,52,94,75,67,29,29,1,15,12,2,0,498,112,64,7,29,20,60,178,67,7,0,2,1,38
ZSCAN26,78,45,53,10,9,0,2,30,0,5,0,0,0,0,1,0,0,0,0,0,0,1,27,69,104,11,61,0,0,0,0,0,0,218,6,0,252,42,26,59,37,39,43,24,37,0,65,23,0,0,248,82,128,51,259,53,228,170,103,17,0,3,2,81
ZSCAN30,155,98,85,12,9,0,0,54,0,24,0,0,0,0,0,0,0,0,0,0,0,9,60,117,203,12,95,0,0,0,0,0,0,222,6,0,292,43,37,48,41,59,48,18,22,1,50,23,4,0,284,80,106,37,172,26,155,123,64,14,0,6,6,77
ZSWIM1,107,62,51,7,5,0,2,49,0,11,0,0,0,0,0,0,0,0,0,0,0,7,87,172,270,14,103,0,0,0,0,0,0,48,1,0,199,35,32,49,30,35,30,7,19,0,27,26,3,0,177,55,41,16,93,16,54,47,39,10,0,0,2,22
